course_id,course_name,category,teacher,description
C_680730,手把手教你心理咨询：谈话的艺术,心理学,MOOCCubeX,本课程并不是要教会你成为一名心理咨询师，而是要帮助你将心理咨询的很多技巧运用到你的实际生活中去，让你的生活变得更加和谐、更加精彩。相信我，仅仅是模仿其中的语言，都会对你的人生有巨大的帮助！
C_680738,系统化产品设计与开发,系统科学,MOOCCubeX,本课程面向一般工科高等院校的高年级本科生与研究生，以及毕业后在企业从事产品设计与开发技术与管理工作的在职人员。以团队合作方式，进行一个贯穿始终的新产品开发项目，随学随用，锻炼能力，提升创新水平。
C_680740,产业组织理论,未标注,MOOCCubeX,从传统市场到新兴的双边市场，本课程以严谨的理论视角洞察纷繁的定价与竞争现象，为分析企业策略、产业结构以及政府管制提供基本理论框架。
C_680741,绿色建筑与可持续发展,环境科学与工程,MOOCCubeX,了解绿色建筑的概念、发展历史与最新成果、科学理念与适宜技术，各国绿色建筑发展异同及其原因，以及坚持适合我国国情的绿色建筑发展道路的科学性。
C_680745,学做小程序——基础篇,计算机科学与技术,MOOCCubeX,《学做小程序》为中国高校微信应用教育联盟推出的小程序开发系列课程，由资深前端工程师主讲，微信团队担任技术顾问。
C_680747,Linux系统管理,计算机科学与技术,MOOCCubeX,本课程将对Linux系统日常管理所涉及的概念、命令和方法进行讲解和讨论。让我们一起来开启一场Linux的探索之旅吧，learn and have fun！
C_680751,创新材料学,材料科学与工程,MOOCCubeX,本课程纵向介绍各类材料在半导体集成电路、微电子封装、平板显示器、白光LED固体照明、电池、核能利用、能量及信号转换、电磁屏蔽等领域的应用概况。  
C_680752,适老居住空间与环境设计,建筑学,MOOCCubeX,家家有老人，人人都会老。如何积极应对我国人口迅速老龄化的趋势，营造适合我国国情的老年居住空间和环境？本门课程将带你一起思考和寻找答案。
C_680753,校园风物与大学文化——以清华大学为例,未标注,MOOCCubeX,"一次美丽的邂逅，
一场人文的对话，
一生清华的眷恋。 "
C_680754,界面设计导论,信息与通信工程,MOOCCubeX,面向界面设计的初学者，介绍学习界面设计必备的基础知识，通过案例让学生体验从设计到实施的全过程，通过作业，掌握和训练界面设计的入门知识和能力。
C_680757,量子力学（下）,物理学,MOOCCubeX,量子力学是近代和现代物理学的理论基础，是科学史上被实验最精确地检验过的物理理论。量子世界里充满了奇妙，它正等着您来探秘！
C_680759,量子力学（上）,物理学,MOOCCubeX,量子力学是近代和现代物理学的理论基础，是科学史上被实验最精确地检验过的物理理论。量子世界里充满了奇妙，它正等着您来探秘！
C_680761,电路基础及应用,控制科学与工程,MOOCCubeX,我们的生产生活，都离不开电。国家之间的竞争几乎就是研究和利用电的竞争。《电路基础及应用》课程将带给你分析和设计电路的钥匙。
C_680769,青少年创客与全球名校申请,未标注,MOOCCubeX,青少年创客成长，从这里起步；全球顶尖名校申请，从这里起航！
C_680770,汽车底盘构造,机械工程,MOOCCubeX,汽车作为交通工具极大地拓展了人类在陆地上的活动空间，也承载着人类更多的梦想走向未来，本课程将带你去探索汽车里面不为常人所知的地方，让你洞悉汽车所不被人了解的另一面，汽车虽小，但梦想无限！
C_680771,铜版画制作,未标注,MOOCCubeX,“铜版画制作”课程旨在普及和推广铜版画艺术，通过线上视频教学与课堂实践相结合的混合式教学方法，提高学生对铜版技法和印刷美学的认知，在动手实践中掌握并灵活运用基本的铜版画原理及技法，创作属于自己的铜版画作品。
C_680777,山水画技法,艺术学,MOOCCubeX,本课是以笔墨训练为主的实践课。在笔墨训练过程中，明确中国山水画的本质追求和表现方法。通过临摹实践，提高学生用笔、用墨及笔墨组织上的表现能力，同时培养学生建立一个本民族的文化心理，使笔墨表现的审美趣味得到提高。
C_680779,钢筋混凝土耐久性导论,土木工程,MOOCCubeX,共计10章，详见本页的[课程章节]部分。本课程除讲解部分概念和理念之外，还穿插有材料劣化现象和工程实例的讲解，期望大家能做到理论联系实际，学以致用，活学活用。
C_680780,建设项目管理,管理科学与工程,MOOCCubeX,"《建设项目管理》是河北工业大学土木与交通学院多年打造的一门精品在线课程，也是课程建设团队编写的一门国家级规划教材。旨在实现我校优势学科教学资源的社会共享，促进我国工程项目管理从业人员的知识水平提高。该课程以建设项目管理活动为对象，面向土木工程、工程管理相关专业的学生及社会学习者。
"
C_680786,动态测试与分析（上）,系统科学,MOOCCubeX,工作机械会发出各种动态信号，本门课程讲授动态信号内积变换原理，从原理上教会你如何分析动态信号，进而通过分析结果了解工作机械的内部状态。
C_680788,电磁场工程应用,电气工程,MOOCCubeX,本课程从场的概念出发，结合工程实例，讲授如何应用电磁场理论分析和解决实际电磁场工程问题。具体包括以下章节：场的概念、静电场、恒定电场、恒定磁场、时变电磁场、均匀平面电磁波的传播、平面波的反射和透射。
C_680789,钢琴艺术及名著欣赏,未标注,MOOCCubeX,课程以西方钢琴艺术史上对钢琴艺术发展贡献和影响巨大的人物和作品为介绍对象。将不同时期、不同流派、不同国家、不同地域的钢琴人物和作品进行比较和讲解。
C_680792,动态测试与分析（下）,系统科学,MOOCCubeX,工作机械会发出各种动态信号，本门课程讲授动态信号内积变换原理，从原理上教会你如何分析动态信号，进而通过分析结果了解工作机械的内部状态。
C_680802,工程教育认证专家培训课程,未标注,MOOCCubeX,该课程是根据工程教育认证培训工作方案，为了做好新专家入门培训和老专家轮训工作而开发的课程，并依托互联网公共平台开展专家培训工作。课程内容包括中国高等工程教育改革与发展、中国高等工程教育专业认证基本概念与核心理念、工程教育认证通用标准解读、现场考查程序和内容等四个章节。
C_680804,材料现代研究方法,材料科学与工程,MOOCCubeX,本课程的学习可以使学生掌握最新实用的材料研究方法，拓展其在材料研究领域的视野，为以后在材料领域开展研究工作打下坚实的理论基础。
C_680805,中国工笔人物画赏析与创作,艺术学,MOOCCubeX,中国工笔画艺术有着悠久的历史和灿烂的文化。本课程通过欣赏、写生、创研、掌握中国工笔画的理论和表现方法，使学习者提高艺术修养，提升创新思维能力。
C_680808,建筑环境学,建筑学,MOOCCubeX,本课程是代表学科特点的核心专业基础课，面向对象是建筑环境与能源应用工程专业本科生。内容涉及热学、流体力学、物理学、心理学、生理学、劳动卫生学、城市气象学、房屋建筑学、建筑物理等学科知识，展示了人工环境的内在特征、变化规律与理论知识，反映了本学科的跨学科特点。
C_680817,中国电影经典影片鉴赏,中国语言文学,MOOCCubeX,《中国电影经典影片鉴赏》课程选取不同时代的经典影片29部进行鉴赏，学生能系统全面地学习中国电影的理论知识，了解中国电影经典影片鉴赏的案例，培养电影赏析的综合能力。
C_680819,隋唐五代史专题,未标注,MOOCCubeX,隋唐五代是中国历史上最辉煌、亦是发展与转折的关键时期。本课程以全景拉开、纵深探讨的方式，对隋炀帝、城市多重空间、市民社会的演变、经济重心南移、城市社会中下层群体等进行专题讲授，带动学生对不同问题进行更深入的思考，真正走进这一时代的历史深处。
C_680820,大学化学,未标注,MOOCCubeX,本课程是一切自然科学的核心基础课程之一。从原子、分子、宏观等三个层面讲述物质结构，并将微观结构与宏观属性紧密结合。整个授课过程以物质结构为基础、以热力学方法为主线阐述客观物质的基本属性和变化规律。
C_680821,一舞一世界——世界经典舞蹈赏析,艺术学,MOOCCubeX,课程以中国传统舞蹈艺术的赏析为出发点，涵盖民族民间舞蹈、古典舞蹈等。以及西方的芭蕾舞、代表性舞蹈。通过老师的讲述和表演学生的示范，让学习者初步了解中国传统舞蹈的文化背景、表现方式和艺术价值，并与国外的舞蹈进行对比性学习。同时，课程涵盖舞蹈知识理论的学习，例如：拉班动作分析理论的讲授与表演性示范，中外舞蹈史论的讲述与舞蹈片欣赏。学习者可以通过理论的学习更加了解舞蹈艺术的表演特质和不同形式的表现方法。
